Cultivar,Samle_Number,T=1,T=3,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29,T=31,T=33,T=35,T=37,T=39,T=41,T=43,T=45,T=47,T=49,T=51,T=53,T=55,T=57,T=59,T=61,T=63,T=65,T=67,T=69,T=73,T=75,T=77,T=79,T=81,T=85,T=89,T=91,T=93,T=95,T=97,T=99,T=101,T=103,T=105,T=107,T=109,T=111,T=113,T=115,T=117,T=119,T=121,T=123,T=125,T=127
manna,1 ,108.7112705,114.0033974,117.7547787,114.3234356,111.8873339,109.7051658,108.7075034,106.7401119,101.4843531,107.5771805,106.8278026,108.0155307,105.4523683,101.8076757,101.3642961,102.3278689,99.19221693,99.47890159,100.3505575,100.6006626,100.4488994,99.68602861,101.0404116,102.2914076,101.543705,94.61635874,102.658299,105.2905159,104.7669978,106.5647797,112.3838613,111.7851873,113.092029,113.3528053,112.1948962,113.6538032,119.1985282,118.3288264,120.3980784,125.5516911,126.7906814,133.8278979,136.1456493,133.5033444,138.7308145,136.8421813,137.5047708,137.7268369,135.1542522,142.1201599,145.4491981,145.8833232,151.8403326,151.6529037,157.6694358,159.6586509,160.4752392,161.2493743,165.9725275,164.574815,166.6986693
manna,2 ,102.4543103,104.8951582,109.4956899,106.4860219,102.9219468,108.2792488,108.5149255,104.0928696,102.0939785,105.1011167,102.6631625,103.6035927,106.0606899,102.2924502,101.7870353,101.1514961,103.410978,99.75924605,96.3308066,100.200158,98.3516885,96.1546693,96.85392985,96.47440851,97.18872748,94.79891541,97.85673655,99.37415282,100.7468441,101.1608448,109.3822396,108.9422114,107.1555187,108.0014888,107.5323148,108.9174746,113.1334379,111.4538838,112.2592827,116.8867469,115.9054881,120.0941086,124.4468198,122.5872592,129.8297112,125.9252846,127.9577287,129.2850747,136.0515416,135.1762001,138.3322377,140.5255795,141.185239,143.0609074,147.9546582,153.2114617,144.9979652,148.5560257,153.8758008,150.0066202,154.4086784
manna,3 ,102.6309429,108.7682692,111.9419931,108.0186509,106.2732008,106.3137083,104.9883595,102.3296903,101.9325698,106.1580979,105.1912773,104.9367694,100.9357354,98.06057463,100.2834467,101.9826141,98.54863175,102.2134389,97.01568326,99.26861119,95.02426946,96.76001778,95.22926165,95.16675081,96.61267276,97.27321042,100.4247734,101.811858,103.0591477,100.4987588,105.3796016,109.2787548,106.9588705,107.093964,109.8326471,110.8636362,115.301749,117.2071538,115.68319,120.6558001,124.3628354,129.563302,134.5452574,134.1358276,139.1683817,137.6836566,145.1123426,143.2129493,154.8208435,151.8198624,157.8313541,160.6848084,161.1431193,167.3783735,167.4007652,172.7213324,173.4903824,172.195864,173.1895487,177.5087458,181.1994389
manna,4 ,104.0123251,102.4022997,111.5191157,109.5757939,104.6694911,105.6040872,98.84875468,103.2481692,105.9965593,101.9147954,103.2607087,99.54769349,99.14239927,97.83631966,95.67316395,98.41431348,95.21220069,96.37188545,93.95663943,99.58731198,96.20201451,99.06116051,97.627618,104.5718342,103.2138253,105.0764211,107.9982909,108.9674228,109.3380211,111.117686,116.122327,119.1159962,119.8123079,116.4011988,115.6774271,120.7193727,127.3402703,126.9046686,126.9178648,133.2640626,131.3317428,139.6077246,139.8304492,141.3527743,148.100466,146.7091402,150.8056172,154.3669002,165.2245717,158.8578526,166.2384791,164.1590486,169.2485032,171.277653,172.6746846,179.9373971,175.2986239,177.2538403,178.7790185,181.1462258,183.4785056
Sandeuljinmi,1 ,105.3398466,106.8223322,113.1736299,105.71473,105.6858122,103.1107031,101.1946841,98.66815483,91.87491463,100.6078517,98.48669581,99.04102698,98.01846277,94.00841481,94.10161413,93.79897418,90.80433051,92.70945309,92.79178678,92.54254439,90.64169076,90.38961399,92.44404022,92.46588593,90.46989968,85.29981885,92.00151959,94.29929859,93.7740684,93.81757066,97.38576766,96.81044579,97.22579924,96.86644208,94.65326148,95.31860649,97.74215931,98.59486592,98.34839036,102.8655287,104.8997731,109.8471915,112.0723304,111.5394824,116.0690414,115.4926517,116.0754612,117.0608892,111.9478288,121.0575723,123.9977467,125.2047395,128.7498405,128.8814735,133.1634505,136.6778275,136.6009419,138.1193739,142.5305429,143.6768666,146.8214801
Sandeuljinmi,2 ,97.39391366,97.96729232,103.2234874,103.5602788,103.9238163,103.9253988,101.9040868,101.6042349,96.49579631,98.82805455,98.1914519,98.14090732,99.70419102,94.02703496,94.10424131,94.18920202,95.6681693,95.55244759,92.58641125,95.17137531,94.34396698,91.67855519,92.61522021,93.15433007,93.44589215,90.90567723,93.04571887,95.02774184,95.4714711,95.58109271,100.5988057,99.17957981,96.60690044,98.34438074,98.01449584,100.5816335,102.9749629,102.0595656,102.6975994,105.6138557,105.3672293,108.4347077,112.9700916,109.0786203,116.0389068,111.6472836,113.6830766,115.6534175,120.220863,118.9375345,122.1922521,125.6429962,124.5151148,125.9860546,135.3294981,139.0169026,133.4436672,136.7118871,141.8334815,140.1759519,143.4973982
Sandeuljinmi,3 ,98.03559646,102.7912088,109.4069083,104.8579553,102.5795247,101.0420795,99.63766879,97.01223642,96.20946614,99.34328107,103.1880312,101.7922366,96.91565202,93.52408628,95.60233804,95.86477057,91.63893944,95.10458784,90.93130792,92.82853838,89.2274808,89.43378267,88.92010463,88.06181948,90.64897639,89.9565733,92.98445355,93.59165564,93.32807717,92.60933224,96.56688709,98.92966292,95.91778689,97.44036824,99.14603726,100.1861493,103.5043347,104.0598173,100.9729414,104.8068723,104.9590217,109.572541,113.6557865,114.6874563,118.4593253,117.164714,120.0704357,117.629936,125.132654,121.7141577,125.0527987,123.8013481,123.2422246,129.9412649,131.5303052,132.1611254,133.1120912,132.7672892,134.8321894,137.4991315,140.9152838
Sandeuljinmi,4 ,101.0653149,98.17356057,104.0641989,102.3993917,101.4171706,98.95950049,98.81091947,94.87622424,99.42802764,95.88649641,101.1089155,97.38529753,94.87193882,91.03916271,87.7504818,90.95975985,89.71003577,89.65370797,88.88418592,91.70751205,88.94946558,92.23739319,91.89910914,95.27323409,95.28069025,95.37961085,99.39917687,99.18337971,97.0909095,100.7490361,105.9173311,108.919499,108.5374038,103.9861431,103.5631374,105.6610259,110.3719509,108.9382461,108.2094568,113.0920771,113.3494412,119.7070927,119.171668,119.4787641,124.3202448,124.3956595,127.4004757,130.7195207,138.8241176,133.3501114,137.2357002,137.5930975,141.1613052,145.042599,145.8330187,151.4803442,151.9052446,152.4677251,154.5636443,158.6391157,160.2797124
Handeul,1 ,103.3101647,109.1964286,114.1258286,107.6046429,107.5839159,103.6173268,101.1942767,99.25016456,93.68412439,102.7443047,100.8613647,102.2566423,99.80509997,97.00558247,97.15228034,97.01347091,92.44294341,93.04894843,93.13730688,95.08624234,92.71956948,92.43059938,96.10902621,98.34800248,95.84452298,90.24947078,99.04445698,100.9792277,100.013365,99.49994699,103.4889231,103.2566437,102.9772979,102.4988609,99.40744078,100.7272196,104.6045627,102.8102041,103.3574463,107.5709235,109.9185556,114.1513229,116.1483521,115.9669898,120.5861231,119.5209768,120.0980656,121.0805841,117.1548204,126.1553099,128.4872581,130.8834755,133.9794382,134.1226906,139.6977421,141.2092678,139.8136187,142.1174128,146.7561471,146.8644283,148.9679746
Handeul,2 ,91.46008375,100.1427959,105.7046223,100.1660864,100.4300353,102.1897042,101.4562349,99.71125747,96.58122232,100.7762313,99.6150581,97.30860578,100.0156869,93.53236708,90.35316139,92.80330594,93.69994613,93.01194563,88.01052418,90.46006509,89.29930135,87.37018337,89.98978047,90.54714021,90.35681821,88.65990941,91.43682329,90.73868579,92.62212556,92.01677177,97.2040672,98.20344837,96.03342432,96.11027131,96.14502258,96.4901745,99.21124843,97.29138818,98.58728802,99.55626145,101.1069994,102.7679896,107.578819,103.8032222,108.8381487,104.5938712,107.052175,107.5443001,113.2603763,111.235967,114.3867782,117.1113334,115.7359245,118.4292513,123.8627845,127.2214583,124.6798667,127.0332684,132.0174578,128.8149732,132.3270622
Handeul,3 ,91.01883309,98.57337088,106.3396719,100.8463304,101.7068827,99.69326174,101.5966745,97.90667005,95.5693182,96.41397678,101.8799029,99.72068031,97.41754784,95.89385301,95.41836824,96.23178813,92.2176169,95.17402344,91.74609449,93.31058551,89.41019579,90.47735271,90.30706478,90.23036579,91.24828093,89.68103813,92.5227045,92.55975815,92.28799656,91.18729206,95.75588222,96.77770869,94.24360602,95.70026389,97.35245665,97.91789642,101.9104292,102.9470758,99.29875146,104.1466361,101.7626341,105.0081444,109.0676792,109.4841497,113.182711,111.0570113,114.5392306,110.5912065,119.4328419,116.2783439,119.7156529,121.5021512,122.2887102,124.6959045,126.5862074,127.1760951,128.0387646,127.7350993,129.3051664,132.9114862,135.8103378
Handeul,4 ,103.2783533,99.12963271,104.5856864,104.5612668,99.54628011,100.7477576,99.83138417,98.66767456,99.83738171,98.20271556,101.5437148,97.40388812,96.26175206,94.06369507,90.16577276,92.37447355,90.37618356,90.67396174,88.8563016,89.4753821,88.17256588,90.19675119,89.62676219,93.70371312,92.3476761,92.84412377,96.29842845,96.59393535,94.73369022,97.81673975,102.5204872,104.5554788,105.3460536,100.572403,99.4156384,98.8117305,103.1190627,103.3234121,101.6015586,107.3944086,106.6957509,110.9623385,111.845114,111.7087302,116.3260592,117.208126,119.3737602,121.8946471,129.3856937,124.0271586,128.3656345,126.7921038,131.391746,134.7441892,136.7677996,141.9142442,141.2626495,141.7710473,141.811573,145.4024286,150.1772838
Jinmibyeo,1 ,108.6091476,107.6391095,111.8906317,108.5371547,111.4855558,109.9797771,104.2774325,105.7181355,99.97643917,109.5997375,105.5164401,110.4256158,108.9271073,104.8987893,103.8179449,103.9806111,100.9725857,100.8723819,101.4725812,100.8713343,99.48727527,98.15787406,101.5313989,101.2819301,100.8765363,96.30545418,103.4437582,105.8352511,103.9523419,103.6344093,108.3181021,108.4022522,107.7615455,107.6167271,103.9573424,104.4732469,108.6636271,107.8383219,109.2481887,114.5420359,116.0543481,123.0669003,126.0243644,124.678859,131.3174077,130.9409768,133.5599833,133.4345053,131.9337674,140.8067212,146.8256916,150.570845,154.745547,156.4131424,160.4574007,162.877968,162.3492694,164.8371089,169.1761055,169.2144714,171.0893686
Jinmibyeo,2 ,102.3631544,102.4179742,113.6512506,108.1883827,106.1847913,108.4515036,106.7166143,103.6271645,97.75213589,100.259002,100.0625121,100.9320696,104.3153246,97.29737816,93.74910143,95.73742618,96.8320618,93.45239722,91.12265111,95.01842097,93.38350789,92.1564996,93.76690605,96.39093654,96.03712686,95.86752865,100.877549,100.9361633,103.536797,103.8253089,110.6250112,111.0933065,108.5275236,108.3164807,107.7215096,108.3025214,110.5819972,109.8041591,110.6244544,113.5920089,114.2224453,118.6994513,123.5514346,121.7797102,126.4230896,122.6379955,125.1341544,127.4377625,131.5686677,130.7491291,133.0030809,137.4418836,137.8936463,143.2631826,148.8701064,152.4230271,148.2140525,149.958088,156.5181602,151.903398,155.2827682
Jinmibyeo,3 ,105.7668085,102.1358136,110.7252839,105.0619997,105.1813171,102.1435151,102.5626886,100.6639229,97.42456893,101.5474729,103.9682189,102.1306662,100.4041478,98.48945893,97.78621513,98.42928781,94.08741679,97.99545052,95.43822626,97.56670517,94.26583203,95.93403776,93.53095126,94.09807032,95.31012667,96.44941361,101.2272969,100.1825344,100.5424671,99.92150469,106.1957434,108.4622707,104.1184693,104.8362308,104.6192238,105.8804763,108.8943402,108.3211039,106.5145837,111.1007797,109.9529122,115.691702,118.6045671,118.7528183,125.2015574,121.7127357,127.351313,123.4016049,133.9886953,130.5065556,134.221745,134.6789538,136.8020833,141.0344898,140.645708,144.6714853,145.6923615,144.4239838,146.886267,149.9207886,154.7837241
Jinmibyeo,4 ,102.908037,97.57006689,106.1244167,103.3727739,102.6430502,102.826446,97.96405179,101.4649966,101.172471,99.09940178,103.9123617,101.8685762,102.2579783,97.86456951,93.42800591,96.58858033,97.86186309,95.61238218,95.2158082,98.52212125,96.41955826,99.3060181,99.79398372,105.9003761,105.6751397,110.8014171,112.5284326,112.4640882,111.5199947,113.9575179,119.6938916,122.5186532,121.2243768,115.3108172,112.0692112,112.9419379,118.558756,115.9455154,114.6993485,122.4308541,120.7861652,124.6537573,125.9306218,125.5507151,130.3572252,132.3445662,134.6319152,138.429974,146.7676991,139.3459266,144.7060174,143.8054254,148.1516504,150.0478869,151.1963966,157.0588449,155.2150411,156.0452702,158.962342,162.5536822,166.1288958
Joun,1 ,107.1227775,105.8745183,114.5468779,113.6989253,110.9070812,112.413578,107.7529813,106.8249231,103.0041529,110.1453446,103.6835027,107.0397638,106.7754476,102.766581,102.562901,102.4476487,99.69423666,102.1175754,101.735091,100.5020426,97.84550518,96.20701511,98.753803,98.16067293,96.9632124,91.47212945,97.48515401,99.55057141,96.63303159,94.58104817,99.17554587,98.319715,98.06336099,97.27396683,96.61636269,98.434193,101.7950707,102.1586465,102.2600848,107.7560002,108.5526529,113.5811231,115.8148795,114.8791331,119.168925,117.1873013,120.9281972,121.1031913,119.0024326,123.8903848,128.9525421,132.6467342,134.3103076,135.3784603,140.0872701,141.5273249,140.512651,143.7539222,148.0811434,150.4223415,153.6141925
Joun,2 ,104.3781525,102.2412974,105.8460023,104.5988355,109.675382,104.4616624,106.0764542,100.2934687,100.5916415,103.0207157,101.5968706,101.9893203,104.5074859,100.3534781,99.74804619,100.7831375,102.1731303,102.3614327,99.52359306,100.893391,98.86476866,98.35157658,97.94197192,97.55935911,96.05847186,94.23906355,96.13299567,95.8130481,95.94628891,96.33588797,100.7908109,101.0611209,99.82807697,102.2667863,103.0130928,104.6367663,107.3094149,105.5195349,106.8641719,108.3211139,109.5368454,112.039823,116.9572216,113.7478314,116.8553058,114.8300545,115.8942187,117.1139851,119.6110637,118.4591536,119.8067874,122.0174628,120.0538756,125.7102094,130.252751,132.644435,127.336171,127.8294798,131.8597998,128.0140528,131.2522077
Joun,3 ,99.60091803,100.826745,103.2827652,109.1304381,105.144867,103.9556101,102.4579106,100.8016942,100.0232594,100.1192936,105.3337976,102.1078214,103.0661533,98.48584571,100.4544179,102.700856,98.86950467,101.8649206,99.35589385,101.1923012,97.4344805,98.47711708,96.68265442,94.56253587,94.932961,91.57959667,94.75344313,92.63851749,92.09363127,92.4562535,94.91030367,96.03684537,95.17762744,95.28426041,98.15867028,99.81860127,101.6063593,101.6816107,100.6433538,105.4143738,104.7267607,110.3515999,113.2936418,113.0873657,117.1361432,113.3590069,118.7837859,117.355505,122.6986683,121.7218524,127.0267394,126.9917238,129.6942149,132.6373593,132.808923,134.1742181,134.3983874,134.8784581,133.8784456,137.2073663,142.419906
Joun,4 ,109.5796433,103.2401144,109.8756412,106.9688649,105.6832178,102.7347266,99.2896756,98.71369111,103.758152,101.4108757,104.4390174,102.9050887,102.5278497,99.04495124,95.0061164,97.51807173,98.74171703,98.48583815,94.79173495,96.55965419,93.19707423,95.17010437,92.78677157,94.08659282,93.22167628,96.61563829,97.26105887,94.76395249,93.20334528,96.65225765,101.4319668,103.3908619,103.793882,100.0585062,100.4737261,99.34549705,103.2259444,104.4492681,102.9138151,109.0537583,109.4113955,116.146722,116.7536388,118.9437114,124.7912681,125.0992533,127.1878613,131.4408982,139.5811978,134.2450755,139.6162367,139.3799443,146.1533458,146.8851229,151.3105164,155.5685349,154.6641632,153.8380903,157.0130834,159.9990381,161.4429784
Geumyoung,1 ,101.0974129,110.752373,107.7623775,111.3753955,104.984056,103.7933881,99.51541909,101.9576186,99.30277937,105.1964094,102.767005,103.855153,102.8597351,100.4820174,99.61772006,99.2381443,98.56609739,99.45117176,97.56090853,99.46889573,97.71393021,98.95716835,102.0842954,101.9386674,102.6581875,95.86889773,102.4059651,104.406822,102.8703372,101.1644018,105.5722019,104.0545812,103.423849,102.4020045,99.27522516,99.62039497,103.6411371,102.2981227,101.527528,104.6118356,106.3508106,112.2310731,114.1593863,112.7711433,118.0566456,116.0193835,119.0853409,120.052451,116.2604047,123.005618,128.2329207,131.4006952,132.889365,132.4238409,137.4162739,137.7388305,137.3415654,137.6835699,142.253969,141.708365,142.8872543
Geumyoung,2 ,98.30885487,105.8924325,107.3942425,105.42828,99.34676714,103.5969797,102.4478617,99.80658553,99.4824058,102.2100123,101.1498276,98.58842789,101.6576373,97.71081163,97.11059596,98.09414906,97.0512677,97.73671358,93.99955944,95.87782527,95.54073212,96.0221799,95.79691199,95.00170784,93.37845378,91.85777291,94.4581548,93.26141255,93.37888333,91.7803202,98.29131729,97.57665866,94.7896104,95.53824467,96.12586711,94.79475051,96.91864191,95.32052014,95.64764929,97.99381116,96.3252651,99.23704135,101.8181909,100.7195759,104.0814804,102.9447157,103.8780552,105.8963826,108.2976078,107.2229046,108.2299315,111.4199643,110.3866059,115.3381161,116.8186227,121.9322974,115.5953811,116.4878182,121.1573226,118.6970874,119.9660376
Geumyoung,3 ,95.52249637,99.28246933,105.7184599,107.0113284,102.0711046,103.345039,99.32407951,100.781974,97.69250381,99.59949812,100.8786661,98.64444649,97.98127269,95.84447752,95,98.24041028,94.54368826,96.20637406,93.00708504,97.47756162,94.11520422,94.70539674,95.42213541,94.36010916,95.71707942,92.78260176,96.81536712,96.92223616,95.80861003,95.75254033,99.92042962,100.3270755,99.02492245,97.95927001,97.50037366,99.34029739,100.8704374,99.66444546,96.84589301,100.4606346,98.35229837,102.9640067,105.2220198,103.4530254,107.2001322,104.1693718,109.2212835,108.2108415,113.1022871,111.6364937,113.7644993,115.0253284,116.3743461,118.6363282,120.9826215,123.496652,122.139221,125.239059,126.880183,129.7824782,132.5248488
Geumyoung,4 ,104.0553936,97.39133432,103.8594264,99.71999676,103.572615,102.26565,100.1651801,98.70992237,101.6114022,101.5167958,103.3340658,101.4945094,101.7261042,96.24231218,92.10683998,94.69132837,96.92065856,96.40506945,96.57752517,100.2916323,97.46954837,100.7745389,100.3743478,103.7536454,102.2155099,105.394556,104.8134721,103.3610589,100.8075986,102.8104223,107.125487,108.2361782,108.8184646,104.1024981,105.0588599,104.6568247,108.5387395,108.1334453,107.2685619,112.1494649,112.598312,117.04886,118.4980172,119.6850044,126.9364393,125.8261564,127.7270466,133.6731611,141.0597137,135.8688143,142.1181096,139.7325023,147.4130982,146.7923714,150.9389006,157.416308,154.6627251,153.8987992,157.0511254,158.1765415,162.264049
Jopyeong,1 ,108.5567663,107.8482143,110.6959131,110.2390297,113.2812182,114.9143657,109.8003619,108.8669948,101.1586894,110.4350026,104.3365548,109.816587,109.431731,107.6196466,104.1434052,104.8209111,102.8945073,102.9174108,102.300569,101.4237625,100.7388174,99.63079154,99.87684651,100.0783615,98.51370185,91.02943323,97.80897788,100.7926413,100.1154677,99.70131227,104.0890972,106.8500172,107.0684863,107.867952,105.5150504,106.105527,110.3183048,109.6005988,109.9043427,116.2711612,116.7607396,124.4496144,127.9081829,125.8757457,134.0371533,130.0353318,135.0192189,135.0379031,132.6048649,141.2001601,144.848657,149.8652249,153.1057877,152.3137543,159.5384595,161.6771289,160.668355,163.5509332,166.6878282,164.7901794,167.1469446
